;ID;jenis_kelamin;pemilik_mobil;pemilik_properti;anak;pendapatan_tahunan;jenis_pendapatan;pendidikan;status_perkawinan;jenis_rumah;usia;pengalaman_kerja;telepon_seluler;telepon_kerja;telepon;ID_email;anggota_keluarga
216;5065363;F;N;Y;1;216000.0;Working;Higher education;Single / not married;House / apartment;29.00.00;05.00;1;0;1;0;2
217;5140074;F;N;Y;0;90000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;41.00.00;01.00;1;0;0;0;2
218;5067643;F;N;Y;0;171000.0;Pensioner;Higher education;Married;House / apartment;55.00.00;00.00;1;0;0;0;2
219;5091963;M;Y;N;0;180000.0;Working;Secondary / secondary special;Married;Municipal apartment;52.00.00;04.00;1;1;0;0;2
220;5053637;F;N;N;0;225000.0;Pensioner;Higher education;Separated;House / apartment;60.00.00;00.00;1;0;0;0;1
221;5067149;M;N;N;2;225000.0;Working;Incomplete higher;Married;House / apartment;38.00.00;01.00;1;0;0;0;4
222;5096424;M;Y;N;0;270000.0;Commercial associate;Higher education;Separated;House / apartment;32.00.00;06.00;1;0;1;0;1
223;5046283;F;N;Y;0;67050.0;Pensioner;Higher education;Married;House / apartment;67.00.00;00.00;1;0;0;0;2
224;5029348;M;Y;Y;0;270000.0;Working;Higher education;Married;House / apartment;30.00.00;01.00;1;0;0;0;2
225;5096061;F;N;N;2;73350.0;Working;Secondary / secondary special;Married;House / apartment;39.00.00;19.00;1;0;0;0;4
226;5028917;F;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;47.00.00;05.00;1;0;0;0;2
227;5117778;F;Y;N;0;144000.0;Working;Secondary / secondary special;Widow;House / apartment;39.00.00;04.00;1;0;0;0;1
228;5095310;F;Y;Y;0;225000.0;Working;Higher education;Married;House / apartment;34.00.00;10.00;1;0;0;0;2
229;5050655;F;N;N;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;40.00.00;03.00;1;1;1;0;2
230;5033817;F;Y;N;1;292500.0;State servant;Higher education;Married;House / apartment;44.00.00;07.00;1;0;1;0;3
231;5052963;M;Y;Y;0;135000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;27.00.00;07.00;1;0;0;0;2
232;5113159;M;Y;Y;0;157500.0;Commercial associate;Secondary / secondary special;Single / not married;Municipal apartment;27.00.00;06.00;1;1;0;0;1
233;5143235;F;Y;Y;1;1575000.0;Commercial associate;Higher education;Single / not married;House / apartment;28.00.00;07.00;1;0;0;0;2
234;5132800;F;N;Y;0;157500.0;Working;Secondary / secondary special;Separated;House / apartment;51.00.00;04.00;1;0;0;0;1
235;5090549;F;N;Y;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;42.00.00;07.00;1;0;0;0;2
236;5054522;F;Y;Y;1;135000.0;Working;Higher education;Married;House / apartment;27.00.00;06.00;1;0;0;0;3
237;5051061;F;N;N;2;112500.0;Commercial associate;Secondary / secondary special;Married;House / apartment;33.00.00;04.00;1;0;1;0;4
238;5010707;M;Y;N;0;202500.0;Working;Secondary / secondary special;Married;House / apartment;43.00.00;14.00;1;0;1;0;2
239;5028984;F;N;Y;0;193500.0;Working;Secondary / secondary special;Separated;House / apartment;52.00.00;06.00;1;1;1;1;1
240;5028615;F;Y;Y;0;225000.0;Commercial associate;Higher education;Single / not married;With parents;29.00.00;06.00;1;0;1;0;1
241;5126034;F;Y;Y;0;108000.0;Working;Secondary / secondary special;Separated;House / apartment;47.00.00;03.00;1;0;0;1;1
242;5090470;M;N;Y;1;900000.0;Working;Secondary / secondary special;Married;House / apartment;42.00.00;12.00;1;0;0;0;3
243;5021775;F;N;Y;0;292500.0;Commercial associate;Higher education;Civil marriage;House / apartment;40.00.00;04.00;1;0;0;0;2
244;5046415;M;Y;Y;0;270000.0;Working;Higher education;Married;House / apartment;40.00.00;04.00;1;0;1;0;2
245;5065606;M;Y;N;0;270000.0;Pensioner;Higher education;Married;House / apartment;64.00.00;00.00;1;0;0;0;2
246;5117314;M;N;Y;1;292500.0;Working;Secondary / secondary special;Married;House / apartment;46.00.00;05.00;1;0;0;0;3
247;5009195;F;N;N;0;292500.0;State servant;Secondary / secondary special;Married;House / apartment;57.00.00;24.00.00;1;1;1;0;2
248;5139548;F;Y;Y;2;157500.0;Commercial associate;Higher education;Married;House / apartment;37.00.00;17.00;1;0;1;0;4
249;5096416;F;N;N;0;76500.0;Working;Secondary / secondary special;Married;House / apartment;46.00.00;00.00;1;1;0;0;2
250;5042286;F;N;Y;0;157500.0;Working;Secondary / secondary special;Single / not married;House / apartment;30.00.00;03.00;1;0;0;0;1
251;5050729;M;Y;N;0;180000.0;Working;Secondary / secondary special;Single / not married;With parents;23.00;01.00;1;0;0;0;1
252;5038897;F;N;Y;0;135000.0;Pensioner;Secondary / secondary special;Married;House / apartment;63.00.00;00.00;1;0;1;0;2
253;5050973;F;N;N;1;112500.0;State servant;Secondary / secondary special;Single / not married;House / apartment;44.00.00;21.00;1;0;0;0;2
254;5044935;M;N;Y;2;360000.0;State servant;Higher education;Married;House / apartment;44.00.00;15.00;1;0;1;0;4
255;5113539;F;N;Y;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;57.00.00;05.00;1;0;0;0;2
256;5085990;F;Y;Y;0;225000.0;Pensioner;Secondary / secondary special;Married;House / apartment;59.00.00;00.00;1;0;0;0;2
257;5033452;F;N;N;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;52.00.00;15.00;1;1;1;0;2
258;5051240;F;Y;N;0;121500.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;64.00.00;00.00;1;0;0;0;1
259;5065335;M;N;Y;0;202500.0;Commercial associate;Lower secondary;Married;Rented apartment;27.00.00;05.00;1;0;1;0;2
260;5145978;F;Y;N;0;112500.0;State servant;Secondary / secondary special;Widow;House / apartment;54.00.00;16.00;1;0;0;0;1
261;5105614;F;Y;Y;2;135000.0;Working;Higher education;Married;House / apartment;34.00.00;01.00;1;0;0;0;4
262;5038845;F;N;Y;0;103500.0;Commercial associate;Secondary / secondary special;Married;House / apartment;47.00.00;04.00;1;1;1;0;2
263;5105556;F;N;Y;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;54.00.00;12.00;1;0;0;0;2
264;5028383;M;Y;N;0;337500.0;Working;Secondary / secondary special;Single / not married;With parents;31.00.00;09.00;1;0;0;0;1
265;5009980;F;Y;Y;0;180000.0;State servant;Secondary / secondary special;Married;House / apartment;57.00.00;11.00;1;0;0;0;2
266;5062075;F;N;Y;0;112500.0;Pensioner;Secondary / secondary special;Married;House / apartment;59.00.00;00.00;1;0;0;0;2
267;5009706;F;N;N;0;157500.0;Working;Higher education;Married;House / apartment;32.00.00;01.00;1;0;0;0;2
268;5146463;M;Y;N;0;360000.0;State servant;Higher education;Married;House / apartment;27.00.00;05.00;1;0;0;0;2
269;5112662;F;N;N;1;135000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;34.00.00;02.00;1;0;0;0;3
270;5096796;M;Y;Y;0;337500.0;Working;Higher education;Separated;House / apartment;36.00.00;02.00;1;0;0;0;1
271;5066843;F;N;Y;0;135000.0;Pensioner;Secondary / secondary special;Married;House / apartment;47.00.00;00.00;1;0;0;0;2
272;5066597;F;N;N;1;360000.0;Commercial associate;Higher education;Civil marriage;House / apartment;41.00.00;05.00;1;0;0;0;3
273;5047704;F;N;Y;2;1.913.993.262.295.080;Working;Secondary / secondary special;Single / not married;House / apartment;40.00.00;04.00;1;0;0;0;3
274;5009074;F;Y;Y;1;450000.0;State servant;Higher education;Married;House / apartment;49.00.00;02.00;1;0;1;1;3
275;5090954;F;N;N;0;270000.0;State servant;Secondary / secondary special;Separated;House / apartment;53.00.00;34.00.00;1;0;1;1;1
276;5143019;M;N;N;0;270000.0;Working;Secondary / secondary special;Married;With parents;32.00.00;02.00;1;1;1;0;2
277;5118617;F;N;N;0;270000.0;Commercial associate;Higher education;Single / not married;House / apartment;43.00.00;14.00;1;0;0;0;1
278;5116018;F;Y;Y;0;450000.0;Pensioner;Higher education;Widow;House / apartment;61.00.00;00.00;1;0;1;0;1
279;5139662;F;N;Y;0;157500.0;Pensioner;Lower secondary;Married;House / apartment;64.00.00;00.00;1;0;0;0;2
280;5042232;F;N;Y;0;112500.0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;35.00.00;17.00;1;1;0;0;1
281;5125317;M;Y;N;0;292500.0;Commercial associate;Secondary / secondary special;Married;House / apartment;57.00.00;07.00;1;0;0;0;2
282;5068038;F;N;N;0;112500.0;State servant;Secondary / secondary special;Married;With parents;47.00.00;26.00.00;1;0;0;0;2
283;5038814;F;N;Y;0;247500.0;Commercial associate;Secondary / secondary special;Married;House / apartment;53.00.00;02.00;1;0;0;0;2
284;5095356;F;N;N;0;157500.0;Working;Secondary / secondary special;Single / not married;With parents;25.00.00;03.00;1;0;0;0;1
285;5037266;M;Y;N;0;225000.0;Working;Secondary / secondary special;Single / not married;House / apartment;33.00.00;04.00;1;0;0;0;1
286;5052865;F;N;Y;0;94500.0;Commercial associate;Incomplete higher;Married;House / apartment;38.00.00;09.00;1;1;1;0;2
287;5096211;M;N;N;0;81000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;39.00.00;00.00;1;1;0;0;2
288;5023280;F;Y;Y;0;180000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;46.00.00;07.00;1;0;0;0;2
289;5132340;F;N;Y;2;198000.0;Commercial associate;Incomplete higher;Separated;House / apartment;43.00.00;08.00;1;0;0;0;3
290;5136012;F;N;N;3;180000.0;Working;Higher education;Married;House / apartment;37.00.00;19.00;1;0;0;0;5
291;5045917;M;Y;Y;0;315000.0;Commercial associate;Secondary / secondary special;Married;Rented apartment;47.00.00;06.00;1;0;0;0;2
292;5041073;F;N;Y;0;67500.0;Working;Secondary / secondary special;Single / not married;House / apartment;50.00.00;01.00;1;0;0;0;2
293;5149660;F;N;Y;1;180000.0;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;33.00.00;08.00;1;0;0;0;3
294;5022756;F;N;N;1;202500.0;Commercial associate;Secondary / secondary special;Separated;House / apartment;30.00.00;09.00;1;0;0;0;2
295;5036562;F;N;N;1;112500.0;Working;Secondary / secondary special;Married;House / apartment;33.00.00;14.00;1;1;0;0;3
296;5117754;M;Y;N;0;306000.0;Working;Secondary / secondary special;Married;House / apartment;44.00.00;05.00;1;0;0;0;2
297;5125281;F;N;Y;1;90000.0;Working;Secondary / secondary special;Married;House / apartment;45.00.00;10.00;1;0;0;1;3
298;5149039;F;N;Y;2;270000.0;Commercial associate;Higher education;Civil marriage;House / apartment;30.00.00;10.00;1;0;0;0;4
299;5021267;F;Y;Y;1;270000.0;Working;Secondary / secondary special;Married;House / apartment;40.00.00;13.00;1;0;0;0;3
300;5125166;M;N;Y;1;234000.0;Working;Secondary / secondary special;Married;House / apartment;33.00.00;05.00;1;0;0;0;3
301;5125524;M;N;N;2;171000.0;Working;Secondary / secondary special;Married;Municipal apartment;38.00.00;16.00;1;1;1;0;4
302;5010089;F;N;N;0;225000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;28.00.00;05.00;1;0;0;0;2
303;5126457;F;N;N;0;94500.0;Working;Higher education;Married;House / apartment;46.00.00;01.00;1;0;0;0;2
304;5142763;F;N;N;0;117000.0;Commercial associate;Secondary / secondary special;Single / not married;With parents;27.00.00;01.00;1;0;0;0;1
305;5023261;M;Y;Y;0;180000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;58.00.00;05.00;1;0;0;0;2
306;5090861;F;Y;Y;0;202500.0;Commercial associate;Secondary / secondary special;Married;House / apartment;54.00.00;06.00;1;0;0;0;2
307;5146123;F;N;N;0;54000.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;55.00.00;00.00;1;0;0;0;1
308;5023410;F;N;Y;0;112500.0;Pensioner;Secondary / secondary special;Married;House / apartment;59.00.00;00.00;1;0;0;0;2
309;5010032;M;Y;Y;0;85500.0;Pensioner;Secondary / secondary special;Married;House / apartment;61.00.00;00.00;1;0;1;0;2
310;5118397;M;N;N;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;47.00.00;05.00;1;0;0;0;2
311;5033628;F;N;Y;0;166500.0;State servant;Higher education;Married;House / apartment;65.00.00;37.00.00;1;0;0;0;2
312;5069399;M;N;Y;0;157500.0;Working;Secondary / secondary special;Single / not married;House / apartment;23.00;04.00;1;1;1;0;1
313;5008889;F;N;Y;0;247500.0;Commercial associate;Higher education;Separated;Rented apartment;47.00.00;04.00;1;0;0;0;1
314;5022041;M;N;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;28.00.00;04.00;1;0;0;1;2
315;5126124;F;Y;N;0;72000.0;Working;Secondary / secondary special;Married;House / apartment;42.00.00;01.00;1;1;1;0;2
316;5023563;F;N;Y;0;202500.0;Working;Secondary / secondary special;Widow;House / apartment;49.00.00;27.00.00;1;0;0;0;1
317;5050853;M;N;N;0;180000.0;Commercial associate;Higher education;Single / not married;House / apartment;26.00.00;04.00;1;0;0;0;1
318;5024412;M;Y;N;0;270000.0;Working;Higher education;Married;House / apartment;51.00.00;14.00;1;0;0;0;2
319;5090612;F;Y;N;0;202500.0;Working;Higher education;Married;House / apartment;38.00.00;08.00;1;0;0;0;2
320;5028274;F;Y;N;2;360000.0;Working;Incomplete higher;Married;House / apartment;35.00.00;06.00;1;0;0;0;4
321;5028996;M;Y;Y;0;270000.0;Working;Higher education;Married;House / apartment;34.00.00;01.00;1;0;0;0;2
322;5126322;F;N;N;0;270000.0;Working;Secondary / secondary special;Married;House / apartment;49.00.00;05.00;1;1;1;0;2
323;5053610;F;N;Y;0;112500.0;Working;Secondary / secondary special;Married;Municipal apartment;56.00.00;10.00;1;0;0;0;2
324;5069227;F;Y;Y;0;1.913.993.262.295.080;Commercial associate;Secondary / secondary special;Married;House / apartment;47.00.00;03.00;1;0;1;0;2
325;5137401;F;N;N;0;157500.0;Working;Higher education;Separated;House / apartment;47.00.00;08.00;1;0;0;0;1
326;5142812;M;Y;N;0;202500.0;State servant;Secondary / secondary special;Married;House / apartment;32.00.00;12.00;1;1;1;0;2
327;5053114;F;N;Y;0;99000.0;Pensioner;Secondary / secondary special;Married;House / apartment;65.00.00;00.00;1;0;0;0;2
328;5149027;F;N;Y;0;162000.0;Pensioner;Secondary / secondary special;Married;House / apartment;62.00.00;00.00;1;0;0;0;2
329;5145869;F;N;Y;0;225000.0;Pensioner;Secondary / secondary special;Separated;House / apartment;57.00.00;00.00;1;0;1;0;1
330;5053354;F;Y;N;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;50.00.00;00.00;1;0;0;0;2
331;5087944;F;N;Y;0;72000.0;Working;Secondary / secondary special;Widow;House / apartment;55.00.00;06.00;1;1;1;0;1
332;5035688;F;Y;Y;0;135000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;45.00.00;23.00;1;0;0;0;2
333;5068491;M;N;N;1;315000.0;Commercial associate;Higher education;Married;House / apartment;50.00.00;00.00;1;0;1;0;3
334;5044860;F;N;Y;0;167400.0;Pensioner;Secondary / secondary special;Married;House / apartment;52.00.00;00.00;1;0;0;0;2
335;5117047;F;N;Y;0;180000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;63.00.00;00.00;1;0;0;0;1
336;5022676;M;N;Y;0;135000.0;Pensioner;Secondary / secondary special;Married;House / apartment;64.00.00;00.00;1;0;0;0;2
337;5009739;F;Y;N;0;99000.0;Working;Secondary / secondary special;Married;House / apartment;40.00.00;12.00;1;1;1;0;2
338;5096991;F;N;Y;1;225000.0;Commercial associate;Higher education;Married;House / apartment;34.00.00;00.00;1;0;0;0;3
339;5067982;M;Y;Y;0;153000.0;Working;Higher education;Separated;With parents;55.00.00;21.00;1;0;0;1;1
340;5135982;F;N;Y;0;423000.0;Commercial associate;Secondary / secondary special;Separated;House / apartment;37.00.00;09.00;1;0;0;0;1
341;5046362;F;N;Y;0;90000.0;Working;Secondary / secondary special;Civil marriage;With parents;39.00.00;00.00;1;1;1;0;2
342;5066817;F;Y;N;1;360000.0;Working;Higher education;Widow;House / apartment;45.00.00;11.00;1;0;0;1;2
343;5143519;F;N;Y;0;247500.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;64.00.00;00.00;1;0;0;0;1
344;5068888;F;N;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;64.00.00;13.00;1;0;0;0;2
345;5150412;F;N;Y;0;67500.0;Pensioner;Secondary / secondary special;Widow;House / apartment;61.00.00;00.00;1;0;0;0;1
346;5067924;F;N;Y;0;112500.0;Pensioner;Secondary / secondary special;Widow;House / apartment;62.00.00;00.00;1;0;0;0;1
347;5056149;M;Y;N;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;64.00.00;41.00.00;1;0;0;0;2
348;5022308;F;N;Y;0;90000.0;Working;Secondary / secondary special;Separated;House / apartment;52.00.00;09.00;1;0;0;0;1
349;5068465;F;N;Y;1;90000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;28.00.00;05.00;1;0;1;0;3
350;5036881;F;Y;Y;0;225000.0;Pensioner;Secondary / secondary special;Married;House / apartment;62.00.00;00.00;1;0;0;0;2
351;5137033;M;Y;N;1;112500.0;Working;Secondary / secondary special;Married;House / apartment;39.00.00;01.00;1;0;1;0;3
352;5148812;F;N;Y;0;112500.0;Pensioner;Secondary / secondary special;Married;House / apartment;61.00.00;00.00;1;0;0;0;2
353;5100220;M;Y;Y;2;315000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;42.00.00;17.00;1;0;0;0;4
354;5078842;F;Y;Y;1;135000.0;Working;Secondary / secondary special;Married;With parents;29.00.00;00.00;1;0;0;0;3
355;5010526;M;Y;Y;1;450000.0;Working;Higher education;Married;Office apartment;51.00.00;07.00;1;0;0;0;3
356;5105150;F;N;Y;0;90000.0;Working;Higher education;Married;House / apartment;52.00.00;05.00;1;0;0;0;2
357;5045253;F;N;Y;1;270000.0;Working;Secondary / secondary special;Married;House / apartment;57.00.00;10.00;1;0;0;0;3
358;5100000;F;N;N;1;180000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;42.00.00;09.00;1;0;0;0;3
359;5029725;F;N;Y;1;135000.0;Commercial associate;Higher education;Married;House / apartment;27.00.00;08.00;1;1;0;1;3
360;5090925;F;N;Y;0;243000.0;Commercial associate;Secondary / secondary special;Married;With parents;47.00.00;09.00;1;0;0;0;2
361;5115947;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Single / not married;House / apartment;26.00.00;03.00;1;0;0;0;1
362;5028572;F;N;Y;0;112500.0;Pensioner;Higher education;Married;House / apartment;60.00.00;00.00;1;0;0;0;2
363;5022373;F;N;Y;1;234000.0;Working;Secondary / secondary special;Single / not married;House / apartment;57.00.00;22.00;1;0;0;0;2
364;5149040;F;N;Y;0;180000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;54.00.00;10.00;1;0;0;0;2
365;5113291;F;Y;Y;2;121500.0;Working;Incomplete higher;Married;House / apartment;31.00.00;00.00;1;1;1;0;4
366;5139951;F;Y;Y;0;121500.0;State servant;Secondary / secondary special;Married;House / apartment;55.00.00;09.00;1;1;0;0;2
367;5028697;M;Y;N;1;270000.0;Working;Higher education;Married;Rented apartment;30.00.00;01.00;1;0;1;0;3
368;5148527;F;N;Y;0;180000.0;Pensioner;Secondary / secondary special;Married;House / apartment;64.00.00;00.00;1;0;0;0;2
369;5009443;F;N;N;0;90000.0;State servant;Secondary / secondary special;Married;House / apartment;26.00.00;05.00;1;0;1;0;2
370;5096621;F;N;N;1;135000.0;Working;Secondary / secondary special;Married;House / apartment;40.00.00;04.00;1;0;1;0;3
371;5149150;M;Y;Y;0;247500.0;Working;Secondary / secondary special;Married;House / apartment;30.00.00;10.00;1;1;0;0;2
372;5118448;F;N;N;1;76500.0;Working;Secondary / secondary special;Married;House / apartment;28.00.00;02.00;1;1;0;0;3
